Date,Keyword,SMS,Result
2025-03-01 00:00:00,기타,[국외발신][TeI？egram]규정 위반으로 12시간 후 자동 해지됩니다. 홈페이지  에 접속하여 제한 해지하세요.,[국외 발신][TeIegram] 규정 위반으로 [TIME] 간 후 자동 해지됩니다 홈페이지에 접속하여 제한해 지하세요
2025-03-01 00:00:00,기타,[국제발신]Telegram정책상 탈퇴예정. 접속하여 인증해주세요.,[국제발신] Telegram 정책상 탈퇴 예정 접속하여 인증해주세요
2025-03-01 00:00:00,기타,[국외발신]텔레그램 시스템 강화 안내 보안 센터 접속해 인증하여 강화하세요 계정 정지 됩니다,[국외 발신] 텔레그램 시스템 강화 안내 보안센터 접속해 인증하여 강화하세요 계정 정지됩니다
2025-03-01 00:00:00,기타,[국외발신]Telegram규정위반사유로 탈퇴예정. 접속하여 인？？？을 해주세요.,[국외 발신] Telegram 규정 위반 사유로 탈퇴 예정 접속하여 인을 해주세요
2025-03-01 00:00:00,기타,[국외발신]Telegram규정위반사유로 탈퇴예정. 접속하여 인증을 해주세요.,[국외 발신] Telegram 규정 위반 사유로 탈퇴 예정 접속하여 인증을 해주세요
2025-03-01 00:00:00,기타,Te?Ie?g?r?am?????????? ???퇴??정이?? 6시간내 ???증바랍니??.,TeIegram 퇴정이[TIME] 간 내 증 바랍니
2025-03-01 00:00:00,기타,T?el?e?gram???????상을 감?? 5??간내 ????인하여 ???증?????????.,Telegram상을 감 5간 내 인하여증
2025-03-01 00:00:00,기타,[국외발신] [TeI egram] 계 정이 사용설명서를 위 반하여 12시간 후 영구 정지됩니다.  접속하고 본인 인증하세요.,[국외 발신][TeIegram] 계정이 사용 설명서를 위반하여 [TIME] 간 후 영구정지됩니다 접속하고 본인 인증 하세요
2025-03-01 00:00:00,기타,[국제발신][Telegram]알수없는 해외         발견. 홈페이지 접속후 재연동 해주세요,[국제발신][Telegram] 알 수 없는 해외 발견 홈페이지 접속 후 재연동해주세요
2025-03-01 00:00:00,기타,0000TeIegram정??????상 탈퇴예??????이니 6????간내 인??????을 완????바랍니다.,TeIegram 정상 탈퇴 예이니 6간 내인을 완 바랍니다
2025-03-01 00:00:00,기타,[SMS][국제발신][TeI?egram]계?정이 사용설명서를 위?반하여 12시간 후 영구 정지됩니다.  접속하고 본인 인증하세요.,[SMS][국제발신][TeIegram] 계정이 사용 설명서를 위반하여 [TIME] 간 후 영구정지됩니다 접속하고 본인 인증 하세요
2025-03-01 00:00:00,기타,[국제발신]T el eg ram   책         예정  니 6시간내 인     랍니다,[국제발신] Telegram 책 예정니[TIME] 간 내인 랍니다
2025-03-01 00:00:00,기타,[국제발신]T e l egra m  정이 규   을 위반하여   한될 예정이니  접   하여   제하십시오,[국제발신] Telegram정이 규을 위반하여 한 될 예정이니 접하여제 하십시오
2025-03-01 00:00:00,기타,[국외발신]T？el？egra？m？？？？책？？？ ？？？퇴예정？？니 6？？간？？ 인？？？바랍니다.,[국외 발신] Telegram책 퇴예정니 6간인 바랍니다
2025-03-01 00:00:00,기타,T?I?gram??????에따라 탈퇴될 예???이니 6시간이내 인???을 완??바랍니다.,TIgram에 따라 탈퇴될 예이니[TIME] 간이내인을 완 바랍니다
2025-03-01 00:00:00,기타,[국외발신]TeIegram정？？？상 탈퇴예？？？이니 6시간내 인？？？을 완？？바랍니다.,[국외 발신] TeIegram 정상 탈퇴 예이니[TIME] 간 내인을 완 바랍니다
2025-03-01 00:00:00,기타,[국외발신]TeIegram정？？？상 탈퇴예？？？이니6？？？？？？？ 인？？？바랍？？？？.,[국외 발신] TeIegram 정상 탈퇴 예이니 6인 바랍
2025-03-01 00:00:00,공공기관,[국제발신]{*교통24}법적기준초과로인한과태료부과내역 전송완료.확인하기:,[국제발신][교통 24] 법적 기준 초과로 인한 과태료 부과 내역 전송 완료 확인하기[URL]
2025-03-01 00:00:00,공공기관,[Web발신]{*교통24}기준법규초과로인한과태료부과통지서 전송완료.확인하기:,[Web발신][교통 24] 기준법규 초과로 인한 과태료 부과 통지서 전송 완료 확인하기[URL]
2025-03-01 00:00:00,공공기관,[Web발신][교통24]기준법초과로인한과태료부과통지서 전송완료.확인하기:,[Web발신][교통 24] 기준법 초과로 인한 과태료 부과 통지서 전송 완료 확인하기[URL]
2025-03-01 00:00:00,공공기관,[국제발신]{-경찰청24-}법적기준초과로인한과징금부과서가 정상발급.확인하기:,[국제발신][경찰청 24법적 기준 초과로 인한 과징금 부과서가 정상 발급 확인하기[URL]
2025-03-01 00:00:00,공공기관,[국제발신]{*교통민원}법적기준초과로인한과징금부과서가 발급되었습니다.확인하기:,[국제발신][교통민원] 법적 기준 초과로 인한 과징금 부과서가 발급되었습니다 확인하기[URL]
2025-03-01 00:00:00,공공기관,{경찰청24}도로주행법위반과징금부과서가 정상발급.확인하기:,[경찰청 24]도로 주행법 위반 과징금 부과서가 정상 발급 확인하기[URL]
2025-03-01 00:00:00,공공기관,[국외발신][교통24]도로교통법미준수과징금부과서가 전송되었습니다.확인:,[국외 발신][교통 24]도로교통법 미준수 과징금 부과서가 전송되었습니다 확인[URL]
2025-03-01 00:00:00,공공기관,[국제발신][교통24]도로교통법규위반*과징금부과서가 전송되었습니다.조회:,[국제발신][교통 24] 도로교통법규 위반 과징금 부과서가 전송되었습니다 조회[URL]
2025-03-01 00:00:00,공공기관,[*교통24]도로교통법미준수*과징금부과서가 전송되었습니다.조회:,[교통 24]도로교통법 미준수 과징금 부과서가 전송되었습니다 조회[URL]
2025-03-01 00:00:00,공공기관,[국제발신][교통24]교통법규미준수*과징금부과서(발급완료)상세보기:,[국제발신][교통 24] 교통법규 미준수 과징금 부과서 발급 완료상세보기[URL]
2025-03-01 00:00:00,공공기관,[국제발신][불법주정차 과태료납부안내]불법주차과태료부과(사전통지서)상세내용:,[국제발신][불법 주정차 과태료 납부 안내] 불법 주차 과태료 부과 사전통지서상세 내용[URL]
2025-03-01 00:00:00,공공기관,[국제발신][교통24]도로교통법미준수*과징금부과(사전통지서)발급완료:,[국제발신][교통 24] 도로교통법 미준수 과징금 부과 사전통지서 발급 완료[URL]
2025-03-01 00:00:00,공공기관,0000[*교통24]도로교통법미준수*과징금부과(사전통지서)발급완료:,[교통 24]도로교통법 미준수 과징금 부과사전통지서 발급 완료[URL]
2025-03-01 00:00:00,공공기관,[경찰청교통]도로주행미준수과태료부과(사전통지서발급)납부내용:,[경찰청 교통] 도로 주행 미준수 과태료 부과 사전통지서 발급 납부 내용[URL]
2025-03-01 00:00:00,공공기관,[국제발신][*경찰청24]법적기준초과로인한*과태료미납(사전통지서발급)확인:,[국제발신][경찰청 24] 법적 기준 초과로 인한 과태료 미납 사전 통지서 발급 확인 [URL]
2025-03-01 00:00:00,공공기관,[국제발신][경찰청24]법적기준초과로인한*과태료미납(사전통지서발급)확인:,[국제발신][경찰청 24] 법적 기준 초과로 인한 과태료 미납 사전 통지서 발급 확인 [URL]
2025-03-01 00:00:00,공공기관,[Web발신][경찰청교통]교통위반사실확인.(사전경고장)도착하였습니다.연람바람:,[Web발신][경찰청 교통] 교통위반 사실 확인 사전 경고장 도착하였습니다 연람바람[URL]
2025-03-01 00:00:00,공공기관,도로법미준수 사실확인(*과태료납부사전통지서)도착연람바람:,도로법 미준수 사실 확인과태료 납부 사전 통지서도착 연람바람[URL]
2025-03-01 00:00:00,공공기관,[국제발신]귀하에게 도로법미준수사실확인(*과태료납부사전통지서)도착연람바람:,[국제발신] 귀하에게 도로 법 미준수 사실 확인과태료 납부 사전 통지서도착 연람바람[URL]
2025-03-01 00:00:00,공공기관,[국외발신]{-경찰청-}도로법미준수 사실확인(*과태료납부사전통지서)도착연람바람:,[국외 발신][경찰청 도로법 미준수 사실 확인과태료 납부 사전 통지서도착 연람바람[URL]
2025-03-01 00:00:00,공공기관,0000[국제발신]{-경찰청-}도로법미준수 사실확인(*과태료납부사전통지서)도착연람바람:,[국제발신][경찰청 도로법 미준수 사실 확인과태료 납부 사전 통지서도착 연람바람[URL]
2025-03-01 00:00:00,공공기관,[국제발신]{경찰청}도로법미준수 사실확인(*과태료납부사전통지서)도착연람바람:,[국제발신][경찰청] 도로법 미준수 사실 확인과태료 납부 사전 통지서도착 연람바람[URL]
2025-03-01 00:00:00,공공기관,{경찰청교통(이파인)}교통법규위반(사전안내서)발부됨확인바람:,[경찰청 교통이 파인 교통법규 위반 사전 안내서 발부됨 확인 바람[URL]
2025-03-01 00:00:00,공공기관,[국제발신]{경찰청교통민원}교통법규위반(사전안내서)발부됨확인바람:,[국제발신][경찰청 교통민원] 교통법규 위반 사전 안내서 발부됨 확인 바람[URL]
2025-03-01 00:00:00,공공기관,[국외발신]{-경찰청교통민원-}교통법규위반(사전안내서)발부됨확인바람:,[국외 발신][경찰청 교통민원교통법규 위반 사전 안내서 발부됨 확인 바람[URL]
2025-03-01 00:00:00,공공기관,[국제발신]{경찰청교통(이파인)}교통법미준수(사전안내서)발부됨조회하기:,[국제발신][경찰청 교통이 파인 교통법 미준수 사전 안내서 발부됨조회하기[URL]
2025-03-01 00:00:00,공공기관,[국제발신]{*경찰청교통(이파인)}교통법미준수(사전안내서)발부됨조회하기:,[국제발신][경찰청 교통이 파인 교통법 미준수 사전 안내서 발부됨조회하기[URL]
2025-03-01 00:00:00,공공기관,{-경찰청교통(이파인)-}교통법미준수(사전안내서)발부됨조회하기:,[경찰청 교통이 파인 교통법 미준수 사전 안내서 발부됨조회하기[URL]
2025-03-01 00:00:00,공공기관,[교통경찰]교통법규위반행위적발되어 법칙금부과안내서발급연람바람:,[교통경찰] 교통법규 위반행위 적발되어 법칙금 부과 안내서 발급 연람바람[URL]
2025-03-01 00:00:00,공공기관,[Web발신]2024/07/13 지하철 불법촬영물소지 1건 신고 접수되었습니다- 수사협조 통지안내 :,[Web발신][DATE] 지하철 불법 촬영물 소지[COUNT] 신고 접수되었습니다 수사 협조 통지 안내[URL]
2025-03-01 00:00:00,공공기관,[국외발신]{*교통24} 도로교통위반 사실확인.과태료 부과통보서 발송.내용보기:,[국외 발신][교통 24]도로교통위반 사실 확인과태료 부과 통보서 발송 내용 보기[URL]
2025-03-01 00:00:00,공공기관,[국제발신]{*교통24} 도로교통위반 사실확인.과태료 부과통보서 발송.내용보기:,[국제발신][교통 24] 도로교통위반 사실 확인과태료 부과 통보서 발송 내용 보기[URL]
2025-03-01 00:00:00,공공기관,[국제발신]{*교통} 도로교통위반 사실확인.벌점처벌 통보서 발송완료.내용보기:,[국제발신][교통] 도로교통위반 사실 확인 벌점 처벌 통보서 발송 완료 내용 보기[URL]
2025-03-01 00:00:00,공공기관,[국제발신][교통24]교통법위반(신호미준수)벌칙금 통보서가 발송되었습니다내용조회:,[국제발신][교통 24] 교통법 위반 신호 미준수 벌칙금 통보서가 발송되었습니다 내용 조회[URL]
2025-03-01 00:00:00,공공기관,[국제발신][교통24]신호위반 사실확인.*벌칙금부과 내용발송되었습니다.내용확인:,[국제발신][교통 24] 신호위반 사실 확인 벌칙금 부과 내용 발송되었습니다 내용 확인[URL]
2025-03-01 00:00:00,공공기관,[국제발신]귀하께 신호미준수범칙금청구서가 전송되었습니다.자세보기:,[국제발신] 귀하께 신호 미준수 범칙금 청구서가 전송되었습니다 자세보기[URL]
2025-03-01 00:00:00,공공기관,[Web발신][경찰청교통]신호미준수범칙금청구 통지내역전달완료.상세보기:,[Web발신][경찰청 교통] 신호 미준수 범칙금 청구통지 내역 전달 완료상세보기[URL]
2025-03-01 00:00:00,공공기관,[Web발신]귀하께 (신호등미준수)범칙금청구 내용전달되었습니다.자세보기:,[Web발신] 귀하께 신호등 미준수 범칙금 청구 내용 전달되었습니다 자세보기[URL]
2025-03-01 00:00:00,공공기관,[Web발신] (광고)[교통청알림문자발송]  확인바람:    무료거부,[Web발신] 광고[교통청 알림 문자 발송] 확인 바람 무료 거부
2025-03-01 00:00:00,공공기관,[국외발신][민원24]법적기준초과로 인한과태료청구서가 전달되었습니다.내용확인:,[국외 발신][민원24] 법적 기준 초과로 인한 과태료 청구서가 전달되었습니다 내용 확인[URL]
2025-03-01 00:00:00,공공기관,[국외발신]{정부24}법적기준초과로인한과징금부과서가 전송되었습니다.확인하기:,[국외 발신][정부 24] 법적 기준 초과로 인한 과징금 부과서가 전송되었습니다 확인하기[URL]
2025-03-01 00:00:00,공공기관,[Web발신]듀>[민원24]음식물분리수거위반과징금고지서가 전달되었습니다.보기:,[Web발신] 듀][민원 24] 음식물 분리수거 위반 과징금 고지서가 전달되었습니다 보기[URL]
2025-03-01 00:00:00,공공기관,[Web발신][민원24]음식물분리수거위반과징금고지서가 전달되었습니다.보기:,[Web발신][민원 24] 음식물 분리수거 위반 과징금 고지서가 전달되었습니다 보기[URL]
2025-03-01 00:00:00,공공기관,[Web발신][민원24]음식물무분리수거위반과징금고지서가 전달되었습니다.자세보기:,[Web발신][민원 24] 음식물 무분리수거 위반 과징금 고지서가 전달되었습니다 자세보기[URL]
2025-03-01 00:00:00,공공기관,[국제발신]{*정부24}폐기물분리수거위반과징금고지서가 도착하였습니다.보기:,[국제발신][정부 24] 폐기물 분리수거 위반 과징금 고지서가 도착하였습니다 보기[URL]
2025-03-01 00:00:00,공공기관,쓰레기무단투기로인한과징금고지서가 도착하였습니다.보기:,쓰레기 무단투기로 인한 과징금 고지서가 도착하였습니다 보기[URL]
