text,label
[국제발신] TeIegram정에 따라 정이 6간 내 증 바랍니다,1
[국제발신][경찰청 24]범칙금 부과 내용 전달되었습니다 열람 바람,1
회의에는 저희 회사 임원 중 일정이 비어 있는 임원이 참석할 예정입니다.,0
[국제발신] Telegram 책예니[TIME] 간인 바랍니다,1
[국제발신] Telegram 규정 위반 사유로 탈퇴 예정 접속하여 인을 해주세요,1
저희도 이제 멤버들께 부탁할 게 있을 때 그 막내분들께.,0
"글쎄요, 우리 회사 산하에 등록된 기부자들이 모두 모이는 행사입니다.",0
"대여 기간 동안 잉크 보충 및 수리, 관리는 모두 무상으로 처리됩니다.",0
[국외 발신][교통 24]도로교통법 미준수 과징금 부과 사전통지서 발급 완료[URL],1
[Telegram] 사용규칙을 위반하여 [TIME] 간 후 계정 해지됩니다에 접속하여 인증하세요,1
[국제발신][교통민원] 법적 기준 초과로 인한 과징금 부과서가 발급되었습니다 확인하기[URL],1
나는 한 달 동안 한국에 머물 계획입니다.,0
[국외 발신] Telegram 책 예정니[TIME] 간 내인 랍니다,1
"리드를 하는 편이에요, 어때요?",0
착용 전 단독 손세탁을 하라고 되어있는데 세탁기 사용불가 제품인가요?,0
괜찮습니다. 도와주셔서 감사합니다.,0
[국제발신][경찰청 교통민원교통법규 위반 사전 안내서 발부됨 확인 바람[URL],1
[Web발신] 쓰레기 무단투기로 인한 과징금 고지서가 도착하였습니다 보기[URL],1
Telegram용 반으로 탈정이니[TIME] 내 바랍니다,1
계이비정상적이니 보안검을 위해 즉시 로그인해주세요,1
[국외 발신][DATE] 주정차 위반 범칙금 고지서 부과 발송됨을 안 내드립니다,1
TeIegram용 반으로 탈정이니 6내 증 바랍다,1
[국제발신] Telegram 앱 사용 책 위반으로 탈퇴 예정이니[TIME] 간 내 인증 바랍다,1
[교통 24법적 기준 초과로 인한 과태료 부과 내역 전송 완료 확인하기[URL],1
페기물 분리수거 위반 신고되어 알려드립니다 내용 확인 [」,1
[국제발신]그램 이용자 정보 노출 아이디 삭제 예정입니다 보안 단계를 강화하세요,1
[국외 발신] TeIegram 정책 12내 미시,1
저희 회사가 쇠퇴기에 접어들면서 많은 문제점들이 생겼습니다.,0
[Telegram] 새로운 로그인 시도가 보고되었습니다 계정을 보호하세요,1
방은 1개만 예약해 드리면 될까요,0
저는 옛 동료인 AAAA 판매 부장의 자리에 추천하기 위해 글을 씁니다.,0
지금 시계 시간이 안 가고 있는데.,0
TeIegram 책 따라탈정이 6간 바랍다,1
국내에서 처음 개최하는 이번 설명회에 대한 해외 기업의 기대도 크다는 것을 익히 알고 있습니다.,0
[국제발신]teIegram 보안 위험 보고로 계정을 비활성화합니다 계정 보완을 위해 로그인을 진행하세요,1
[TeIegram] 규정 위반으로 [TIME] 간 후 자동 해지됩니다 홈페이지에 접속하여 제한해 지하세요,1
금관 악기가 무거워서 추가 비용이 발생한다면 지불하겠습니다.,0
[국외 발신] TIgram정에 따라 될 예정이니[TIME] 간 이내을 완 바랍니다,1
제가 보낸 메일은 잘 받아보셨는지요?,0
[국외 발신] TeIegram라정이 6간 바다,1
[국외 발신][교통 24]도로교통법 미준수 과징금 부과 사전통지서 발급 완료[URL],1
Telegram 새로운 기기감지 보안 강화를 해인을 완료하세요,1
저희는 귀사의 BBB 제품에 관심이 있어 연락을 드립니다.,0
[국제발신] TeIegram 정위반으로 퇴정이니[TIME] 인 바랍니,1
[국외 발신] TeIegram 사책반으탈퇴이니 6내 증 바랍다,1
진짜 이거 진짜 비싼 쌍화차다.,0
[국제발신] eegrm 정책상 퇴 예정이니인 랍니다,1
걔들이 그냥 너무 비열한 거야.,0
[국외 발신] Telegrem 책상 탈정이[TIME] 간 내보 바랍니다,1
[국제발신][Telegram] 다른 세션의 확인을 진행해주세요,1
[국외 발신] 교통경찰청 법칙금 안내서가 전송되였습니다 내용 확인,1
그리고 이것은 저희 회사의 이미지가 부정적으로 평가될 것으로 예상됩니다.,0
스파 안에는 몇 명까지 들어갈 수 있나요?,0
얼마나 많은 물량이 제공되는지 알려주실 수 있습니까?,0
제가 전화를 한 번 드리겠습니다.,0
[Web발신] 어젯밤 아버지가 급병으로 돌아가셨습니다[DATE][TIME] 장례식장 주소[URL],1
[국제발신] TIgram정에 따라 탈퇴될 예이니[TIME] 간 이 내인을 완 바랍,1
때로는 4시간만 일하기도 했다.,0
[국제발신] 귀하에게 도로 주행 미준수 내용이 확인 접수되었습니다 내용 확인[URL],1
[국제발신] 텔레그램 보안 유출홈에서 강화하세요 시스템에서 로그아웃됩니다,1
쿼드스피커는 세로나 가로 모드 모두 사운드가 고르게 울려 퍼지는 구조입니다.,0
기존의 화학약품 공급업체와 거래를 종료하기로 했습니다.,0
텔레그램 보안 강화 요청 보안센터 접속해 재인증해 강화하세요 계정 정지됩니다,1
OTOF 유전자 변이에 의한 청각신경병증은 오직 인공와우 이식 수술을 통해서만 청력을 회복할 수 있습니다.,0
제가 답변을 바로 드리지 못해서 정말 죄송합니다.,0
그런 건 게시물에 제 웹사이트를 연결할 수 있기 때문에 상관 없습니다.,0
[국외 발신] 교통경찰청 법칙금 안내서가 전송되였습니다 내용 확인,1
TeIegram 정책위반에 따라 계정이 비활성화 예정입니다[TIME] 간 내로 본 증 완료해주세요,1
최신 버전으로 업데이트되어 더 많은 기능과 향상된 속도로 빠른 업무처리가 가능합니다.,0
"여기서, 학생들은 낮이나 밤에 언제든지 온라인 수업을 들을 수 있습니다.",0
[국제발신][경찰청 알림]과태료 부과 문자 전송되였습니다 열람하기,1
여러분의 협조를 부탁드리며 질문이 있으시면 관리부서로 전화주시기 바랍니다.,0
"넷째, 과체중이나 비만한 경우 체중 감소로 위식도 역류 질환 발생을 줄일 수 있습니다.",0
[Web발신] 페기물 분리수거 위반 신고되어 알려드립니다 내용 확인[URL],1
농업이 한국의 정부 수입에 기여합니까?,0
"예를 들어, 공간을 빌리는 비용은?",0
[국외 발신] TeIegram 퇴정이[TIME] 간 내 증 바랍니다,1
저는 영화 도굴에서 강동구 역을 맡은 이제훈입니다.,0
“신호위반 과태료 고지서입니다”… 경찰청 문자통지 알고 보니 “신호위반 과태료 고지서입니다”… 경찰청 문자통지 알고 보니 자세한 내용은[URL],1
"요리가 제 취미라서, 주방 공간도 더 크게 만들고 싶어요.",0
이러한 페이지가 마련되어 있습니다.,0
저희 측에서는 4명 참여 예정입니다.,0
두 회사의 이익을 실현시킬 수 있는 획기적인 지상파 방송을 기획할 것입니다.,0
[국제발신] 텔레그램 귀하의 계정 스팸 탐지[TIME] 간 후 계정 탈퇴 처리됩니다,1
"그래, 이게 유통기한이나 이런 게.",0
저것이 그 새로운 FFF 립스틱입니까?,0
[국제발신] 교통경찰청 법칙금 안내서가 전송되였습니다 내용 확인,1
"네, 그거 우리가 항상 그때 막 어디 수학여행 같은 데 가면 나가가지고 춤 하잖아요.",0
제가 오늘 이 미팅을 하고 싶었던 이유는 당신과 의논할 것이 있기 때문이에요.,0
[국외 발신][텔레그램] 사용규칙을 위반하여 [TIME] 간 후 계정이 해지됩니다에 접속하여 인증해주세요,1
오늘 쉽게 돈을 버는 방식을 재정의하십시오.,0
"네, 어떤 문제가 있으신가요?",0
[국제발신] TeIegram 정책반으로 탈 예정이니 12내 바랍니다,1
지금 단체방에 올리고 있습니다.,0
마지막으로 생활 악취 분야를 개선할 수 있습니다.,0
그러면 우리가 일단 우리끼리 협공.,0
각 장치에는 추가 강도를 위한 1.3cm 강화 칼라가 장착돼 있고 용접 준비가된 마감이 있습니다.,0
저희 내부적으로도 검토해보고 다시 말씀 드리도록 하겠습니다.,0
[민원24]도로 관리과 쓰레기 분류 오류입니다 감시 촬영에 대한 처벌 고지 확인[URL],1
셋째로 보험은 구매자의 계정 및 위험에 대한 것입니다.,0
[국제발신] 귀하의 텔레그램 계정 장기간 인증하지 않아 즉시 인증해주세요 안그러시면 계정 사용이 제한될 거에요,1
[국외 발신] 귀하의 계정이인 되지 않아 정지되니 계정 재하세요,1
이 외의 설명과 평가가 궁금하시다면 저희 웹사이트에서 더 확인하실 수 있습니다.,0
"피곤하죠, 그렇지만 하루에 5시간 정도 자는 습관을 대학 때부터 해서 그런지 그렇게 힘들지 않아요.",0
이런 안주에는 술을 안 먹을 수가 없어.,0
이 제품은 24시간 내에 진행됩니다.,0
텔레그램 계정 접속 발생 보안을 위해 공식 고객센터에서 보안단계를 강화하세요,1
당신의 요청을 요약하겠습니다.,0
하몽 치즈 플레터와 각종 와인을 주문하실 수 있어요.,0
[국외 발신] 귀하의 계정 ip 네트워크 제한[TIME] 간 후 시스템에서 로그아웃됩니다로그인해 ip 제한해제 하세요,1
[국외 발신][정부 24]음식물 분리수거 위반 과징금 고지서가 도착하였습니다 보기[URL],1
저희는 귀사의 처지를 이해합니다.,0
계약금 50% 준비해주셔야 하는데 지금 결제 해주실수 있으신가요?,0
"물론 그러실 수 있지만, 부탁이 있어요.",0
[국제발신] TeIegram2 내 바니다,1
학교 바로 앞은 월세가 거의 90에서 100까지 가더라구요.,0
[국외 발신] TeIegram 책라 퇴정이 6바니다,1
보다 풍성해진 볼륨과 모발을 위한 모발 강화 농축 스프레이입니다.,0
[국외 발신][교통경찰도로 교통법규 위반 과징금 청구서가 전달되었습니다 확인하기[URL],1
[국제발신][텔래그램] 회원님 계정에 해외 접속 로그인 시도되었습니다 차단을 하시려면 인증하시기 바랍니다,1
[Web발신][정부 24] 법적 기준 초과로 인한 과태료 청구서가 전달되었습니다 내용 확인[URL],1
[국제발신][정부 24] 폐기물 분리수거 위반 과징금 고지서가 도착하였습니다 보기[URL],1
확실하게 대답을 안 해 주신다?,0
이 제품에는 타이머가 포함되어 있습니다.,0
"네, 저희는 액세서리를 오래 사용할 수 있도록 하는 것이 중요하다고 생각했습니다.",0
[국외 발신][경찰청 교통민원] 교통법규 위반 사전 안내서 발부됨 확인 바람[URL],1
[국외 발신] Telegram 책 위반으로 탈정이[TIME] 간 내 증랍다,1
주문하신 롤러베어링 100개 오늘 선적했습니다.,0
"아니, 우리 조은숙 씨 남편분이 동갑에 광고대행사 대표로 알려져 있는데.",0
배송이 얼마나 걸릴지 알 수 있을까요?,0
Telegram정을 위반하여 계삭정이니 12간 증랍다,1
그래서 귀하께 추가 투자를 요청드리고자 합니다.,0
[교통경찰청이 파인 통지서가 도착하였습니다 확인 바람,1
"실례가 되지 않는다면 내일 오후 7시 BBB레스토랑에서 계약 체결을 축하하는 답례 식사에 초대해도 될는지요,",0
합리적인 가격이라는 사실은 알고 있었지만 그래도 아쉽군요.,0
[교통 24]도로교통법 미준수 과징금 부과서가 전송되었습니다 조회[URL],1
[국제발신] TeIegram 정책 2내 미 증시,1
[국제발신][TeIegram] 계정이 사용 설명서를 위반하여 [TIME] 간 후 영구정지됩니다 접속하고 본인 인증 하세요,1
[국제발신] Telegram정을 반하여 계삭정이니 6간 증랍다,1
[로젠]송장번호[NUM] 주소 불일치로 물품 보관 중입니다[URL],1
그러니 귀사 호텔의 자세한 숙박 시설에 대한 정보를 제공해 주시기 바랍니다.,0
저희 이익을 위해서 그런 건데요.,0
팀원들과 협의해서 큰 틀은 세웠습니다.,0
[국외 발신] TeIegram 책라정이 6간인 바다,1
[국제발신][경찰청 교통 24] 위반통지문자가 전송되었습니다 내용 열람,1
[국제발신] 귀하의 텔레그램이 비정상적으로 작동하여 곧 종료될 예정이니[TIME] 간 이내에 인증을 완료하세요,1
항상 즐겁게 보고 있으나 제가 지적한 부문은 빠른 시일 내로 고쳐주시고 사과를 하시는 게 그나마 좋은 대처라고 생각합니다.,0
저는 무릎 보호 패드 제품을 소개하려고 합니다.,0
[국제발신]teIegram 위반 활동이 보고되었습니다 계정 보완으로 다시 로그인을 완료하세요,1
제가 Tokyo에서 그런 종류로는 어떠한 서비스도 익숙하지 않아서요.,0
TeIegram 책 따라탈정이 6간 바랍다,1
상하 안전 훅을 추가하여 더욱 안전하게 사용하실 수 있습니다.,0
기기의 전원이 켜지지 않는 경우 여행용 잠금 장치 때문일 수 있습니다.,0
우리 회사를 대표하는 동안 모든 근면을 다해 수행해야 합니다.,0
[국외 발신][Telegram] 규정 위반으로 [TIME] 간 후 계정해지됩니다에 접속하여 제한해제 하세요,1
[국외 발신][Telegram] 불완전한 확인 홈페이지 접속 후 재연동해주세요,1
요즘 들어가는 노이즈캔슬링 기능이 탑재되어 있어요,0
와인 한 병을 주문하겠습니다.,0
[국제발신] 텔레그램에 인증 문제가 감지되여 바로 처리하지 않으면 계정 이 탈퇴되거나 제한됩니다,1
탈착 가능한 프리미엄 가죽 밑창이 있습니다.,0
[국제발신][경찰청] 도로법 미준수 사실 확인과태료 납부 사전 통지서도착 연람바람[URL],1
[국외 발신] 텔램용 책 위반 탈정입니다재을 통해 계정을 보호 바랍니다,1
Telegrem 책상 탈정이[TIME] 간 내보 바랍니다,1
[국외 발신][민원]도로 위반 사실 확인 벌점 처벌 통보서 발송 완료 내용보기[URL],1
상품명 3D 워크튠즈 커넥트 청력 보호기 젤 이어 쿠션 블루투스 다목적용 제품을 소개합니다.,0
